user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status
2499,2025-12-01,Mumbai,18-24,salaried,5000,full
2500,2025-11-25,Bangalore,25-34,salaried,10000,full
2501,2025-09-14,Mumbai,25-34,salaried,30000,full
2502,2025-11-10,Delhi,35-44,student,20000,full
2503,2025-11-25,Delhi,18-24,self_employed,10000,full
2504,2025-09-05,Mumbai,35-44,salaried,10000,full
2505,2025-10-25,Hyderabad,18-24,salaried,10000,full
2506,2025-09-02,Bangalore,18-24,salaried,5000,full
2507,2025-11-01,Delhi,35-44,student,5000,full
2508,2025-11-30,Bangalore,18-24,salaried,30000,full
2509,2025-09-21,Bangalore,25-34,student,5000,full
2510,2025-11-18,Hyderabad,18-24,student,5000,full
2511,2025-09-21,Pune,25-34,salaried,10000,full
2512,2025-09-10,Delhi,35-44,self_employed,10000,partial
2513,2025-11-26,Hyderabad,18-24,salaried,5000,full
2514,2025-10-28,Pune,25-34,student,5000,full
2515,2025-10-09,Hyderabad,18-24,salaried,10000,full
2516,2025-09-05,Bangalore,25-34,self_employed,10000,partial
2517,2025-11-04,Pune,18-24,salaried,5000,full
2518,2025-09-13,Delhi,18-24,self_employed,10000,full
2519,2025-11-24,Delhi,18-24,salaried,10000,full
2520,2025-11-29,Bangalore,18-24,salaried,20000,full
2521,2025-11-24,Delhi,35-44,student,10000,full
2522,2025-10-23,Bangalore,18-24,student,5000,full
2523,2025-11-21,Bangalore,18-24,salaried,10000,full
2524,2025-10-15,Delhi,25-34,salaried,20000,full
2525,2025-10-02,Hyderabad,18-24,self_employed,5000,full
2526,2025-10-06,Pune,25-34,self_employed,10000,full
2527,2025-11-20,Delhi,35-44,student,5000,full
2528,2025-10-30,Pune,25-34,student,5000,partial
2529,2025-09-11,Pune,35-44,salaried,10000,full
2530,2025-11-02,Hyderabad,25-34,student,5000,full
2531,2025-09-21,Bangalore,18-24,salaried,20000,full
2532,2025-10-22,Mumbai,25-34,self_employed,10000,partial
2533,2025-10-25,Pune,25-34,self_employed,10000,full
2534,2025-09-26,Mumbai,25-34,salaried,10000,full
2535,2025-11-07,Delhi,35-44,self_employed,10000,full
2536,2025-10-04,Mumbai,25-34,salaried,5000,full
2537,2025-10-22,Mumbai,35-44,student,20000,full
2538,2025-11-21,Mumbai,25-34,salaried,30000,full
2539,2025-10-22,Bangalore,25-34,salaried,5000,full
2540,2025-09-29,Delhi,25-34,salaried,5000,full
2541,2025-10-08,Hyderabad,18-24,student,5000,full
2542,2025-10-12,Pune,35-44,salaried,10000,full
2543,2025-09-21,Bangalore,25-34,salaried,10000,full
2544,2025-10-12,Pune,18-24,self_employed,20000,full
2545,2025-09-13,Delhi,18-24,salaried,20000,full
2546,2025-11-03,Mumbai,25-34,salaried,10000,full
2547,2025-09-17,Hyderabad,18-24,salaried,10000,full
2548,2025-09-09,Hyderabad,18-24,student,10000,full
2549,2025-10-11,Pune,25-34,salaried,10000,full
2550,2025-09-01,Delhi,18-24,self_employed,10000,full
2551,2025-09-02,Pune,25-34,salaried,10000,full
2552,2025-10-30,Bangalore,18-24,self_employed,10000,full
2553,2025-10-18,Hyderabad,18-24,student,10000,full
2554,2025-09-29,Hyderabad,25-34,student,10000,partial
2555,2025-09-10,Mumbai,25-34,self_employed,20000,partial
2556,2025-10-28,Bangalore,18-24,self_employed,10000,full
2557,2025-10-30,Pune,18-24,self_employed,10000,full
2558,2025-09-21,Bangalore,25-34,salaried,10000,full
2559,2025-09-28,Bangalore,18-24,self_employed,10000,full
2560,2025-11-14,Hyderabad,18-24,self_employed,5000,full
2561,2025-10-04,Delhi,18-24,self_employed,5000,full
2562,2025-09-08,Hyderabad,25-34,salaried,10000,partial
2563,2025-10-29,Delhi,25-34,salaried,10000,partial
2564,2025-11-25,Bangalore,25-34,self_employed,30000,full
2565,2025-11-11,Hyderabad,25-34,salaried,10000,full
2566,2025-10-19,Mumbai,25-34,salaried,10000,full
2567,2025-11-18,Bangalore,25-34,salaried,5000,full
2568,2025-09-17,Hyderabad,25-34,salaried,5000,full
2569,2025-10-30,Mumbai,18-24,salaried,20000,full
2570,2025-11-26,Mumbai,25-34,student,5000,full
2571,2025-11-27,Delhi,25-34,self_employed,10000,partial
2572,2025-10-15,Hyderabad,25-34,salaried,10000,full
2573,2025-11-22,Hyderabad,18-24,salaried,10000,full
2574,2025-11-08,Hyderabad,18-24,student,20000,full
2575,2025-10-02,Bangalore,25-34,student,10000,full
2576,2025-10-14,Hyderabad,25-34,student,5000,partial
2577,2025-11-04,Mumbai,35-44,salaried,20000,full
2578,2025-11-26,Mumbai,18-24,student,20000,full
2579,2025-09-08,Delhi,25-34,self_employed,5000,full
2580,2025-11-16,Pune,25-34,student,5000,full
2581,2025-11-11,Hyderabad,35-44,student,5000,partial
2582,2025-11-26,Bangalore,25-34,student,5000,full
2583,2025-10-13,Delhi,25-34,student,30000,full
2584,2025-09-01,Pune,25-34,salaried,10000,full
2585,2025-10-21,Bangalore,25-34,self_employed,10000,full
2586,2025-09-24,Pune,35-44,salaried,20000,full
2587,2025-09-24,Mumbai,18-24,student,10000,full
2588,2025-09-17,Mumbai,18-24,student,10000,full
2589,2025-09-05,Bangalore,35-44,salaried,30000,partial
2590,2025-09-20,Bangalore,25-34,self_employed,20000,full
2591,2025-09-21,Pune,25-34,student,20000,full
2592,2025-10-28,Bangalore,25-34,salaried,10000,partial
2593,2025-10-01,Hyderabad,18-24,salaried,20000,full
2594,2025-09-11,Delhi,25-34,student,5000,full
2595,2025-10-22,Bangalore,25-34,salaried,10000,full
2596,2025-09-15,Bangalore,18-24,student,30000,full
2597,2025-11-22,Mumbai,18-24,salaried,5000,full
2598,2025-09-07,Pune,25-34,student,20000,full
2599,2025-09-28,Delhi,18-24,salaried,10000,full
2600,2025-10-21,Delhi,35-44,student,5000,full
2601,2025-10-28,Delhi,18-24,self_employed,20000,full
2602,2025-09-05,Mumbai,25-34,student,5000,full
2603,2025-09-05,Delhi,35-44,self_employed,10000,full
2604,2025-09-08,Pune,25-34,self_employed,5000,full
2605,2025-11-03,Mumbai,25-34,self_employed,30000,full
2606,2025-09-10,Mumbai,25-34,salaried,5000,full
2607,2025-10-08,Bangalore,18-24,salaried,5000,full
2608,2025-12-01,Pune,18-24,salaried,5000,full
2609,2025-11-20,Bangalore,35-44,student,30000,partial
2610,2025-09-08,Bangalore,25-34,salaried,20000,full
2611,2025-09-25,Mumbai,25-34,student,20000,full
2612,2025-11-12,Mumbai,18-24,self_employed,10000,full
2613,2025-11-05,Delhi,18-24,student,10000,full
2614,2025-11-18,Delhi,18-24,salaried,5000,full
2615,2025-10-20,Hyderabad,25-34,salaried,10000,partial
2616,2025-11-06,Bangalore,25-34,salaried,5000,partial
2617,2025-10-19,Hyderabad,25-34,salaried,30000,full
2618,2025-10-06,Mumbai,25-34,student,20000,full
2619,2025-11-07,Delhi,18-24,salaried,10000,full
2620,2025-11-17,Delhi,18-24,student,5000,full
2621,2025-10-11,Bangalore,18-24,self_employed,20000,full
2622,2025-11-28,Hyderabad,25-34,salaried,5000,partial
2623,2025-11-01,Mumbai,18-24,self_employed,5000,partial
2624,2025-09-10,Delhi,35-44,student,5000,partial
2625,2025-09-21,Mumbai,18-24,student,10000,full
2626,2025-10-06,Pune,35-44,student,20000,full
2627,2025-09-12,Delhi,25-34,student,10000,full
2628,2025-11-30,Pune,35-44,student,5000,full
2629,2025-09-02,Delhi,25-34,salaried,10000,full
2630,2025-09-13,Bangalore,35-44,student,20000,full
2631,2025-10-23,Bangalore,18-24,salaried,5000,full
2632,2025-10-02,Delhi,25-34,self_employed,5000,full
2633,2025-09-16,Bangalore,35-44,salaried,30000,full
2634,2025-10-02,Bangalore,18-24,salaried,30000,full
2635,2025-10-02,Pune,18-24,salaried,30000,full
2636,2025-09-11,Hyderabad,25-34,salaried,20000,full
2637,2025-09-10,Hyderabad,35-44,student,5000,full
2638,2025-09-15,Bangalore,25-34,salaried,5000,full
2639,2025-09-17,Bangalore,25-34,salaried,10000,full
2640,2025-10-10,Bangalore,18-24,self_employed,10000,full
2641,2025-09-18,Hyderabad,18-24,salaried,30000,full
2642,2025-10-25,Pune,25-34,salaried,20000,full
2643,2025-11-12,Delhi,18-24,salaried,20000,partial
2644,2025-09-25,Bangalore,25-34,student,5000,partial
2645,2025-10-29,Mumbai,35-44,salaried,30000,full
2646,2025-11-17,Delhi,18-24,salaried,20000,full
2647,2025-11-28,Delhi,25-34,student,5000,full
2648,2025-09-22,Mumbai,18-24,student,20000,full
2649,2025-09-30,Hyderabad,25-34,student,5000,full
2650,2025-11-23,Bangalore,18-24,salaried,5000,partial
2651,2025-11-24,Bangalore,25-34,student,10000,full
2652,2025-10-14,Pune,18-24,salaried,10000,partial
2653,2025-10-02,Bangalore,25-34,salaried,5000,full
2654,2025-10-21,Bangalore,25-34,salaried,10000,full
2655,2025-10-16,Bangalore,18-24,self_employed,30000,full
2656,2025-09-21,Bangalore,25-34,self_employed,10000,full
2657,2025-10-02,Delhi,18-24,salaried,20000,full
2658,2025-10-09,Hyderabad,25-34,student,5000,full
2659,2025-09-12,Delhi,18-24,salaried,5000,full
2660,2025-10-17,Delhi,25-34,salaried,5000,full
2661,2025-09-18,Mumbai,18-24,salaried,5000,full
2662,2025-09-21,Mumbai,25-34,salaried,5000,full
2663,2025-09-13,Pune,18-24,student,5000,full
2664,2025-09-21,Pune,25-34,salaried,10000,full
2665,2025-09-08,Bangalore,18-24,student,10000,full
2666,2025-10-16,Hyderabad,35-44,salaried,20000,partial
2667,2025-09-07,Delhi,35-44,student,5000,full
2668,2025-09-23,Pune,18-24,salaried,10000,full
2669,2025-11-14,Delhi,25-34,student,5000,full
2670,2025-11-25,Pune,18-24,salaried,10000,partial
2671,2025-09-22,Hyderabad,18-24,salaried,5000,full
2672,2025-11-28,Bangalore,25-34,student,30000,full
2673,2025-09-22,Mumbai,25-34,salaried,20000,full
2674,2025-12-01,Pune,25-34,salaried,10000,full
2675,2025-09-29,Pune,18-24,salaried,5000,full
2676,2025-09-13,Bangalore,18-24,salaried,10000,full
2677,2025-11-21,Hyderabad,18-24,salaried,20000,full
2678,2025-09-02,Delhi,25-34,salaried,5000,full
2679,2025-09-29,Bangalore,25-34,salaried,10000,partial
2680,2025-11-24,Delhi,25-34,salaried,20000,partial
2681,2025-11-18,Bangalore,18-24,salaried,20000,full
2682,2025-10-22,Hyderabad,18-24,student,20000,full
2683,2025-09-27,Delhi,18-24,student,20000,full
2684,2025-10-20,Hyderabad,18-24,student,30000,full
2685,2025-11-18,Bangalore,18-24,student,10000,full
2686,2025-09-23,Delhi,25-34,salaried,10000,partial
2687,2025-11-27,Bangalore,35-44,salaried,20000,full
2688,2025-10-14,Bangalore,25-34,student,10000,full
2689,2025-11-16,Bangalore,25-34,self_employed,30000,full
2690,2025-09-22,Bangalore,18-24,salaried,5000,full
2691,2025-10-13,Mumbai,35-44,self_employed,10000,full
2692,2025-10-07,Bangalore,18-24,salaried,5000,full
2693,2025-10-31,Delhi,35-44,salaried,5000,full
2694,2025-10-26,Delhi,25-34,student,5000,full
2695,2025-09-03,Pune,18-24,student,20000,full
2696,2025-11-02,Pune,35-44,student,5000,full
2697,2025-09-19,Delhi,18-24,salaried,20000,partial
2698,2025-09-23,Delhi,25-34,student,10000,partial
2699,2025-09-29,Bangalore,25-34,salaried,5000,full
2700,2025-09-30,Pune,18-24,student,5000,full
2701,2025-10-09,Bangalore,25-34,self_employed,10000,partial
2702,2025-09-25,Bangalore,25-34,student,20000,full
2703,2025-09-08,Bangalore,25-34,student,20000,full
2704,2025-10-28,Delhi,18-24,student,20000,full
2705,2025-09-16,Bangalore,35-44,salaried,30000,full
2706,2025-11-11,Hyderabad,18-24,student,10000,full
2707,2025-09-01,Bangalore,18-24,salaried,30000,full
2708,2025-09-05,Mumbai,18-24,student,20000,partial
2709,2025-09-03,Bangalore,18-24,salaried,20000,full
2710,2025-11-04,Bangalore,18-24,self_employed,5000,full
2711,2025-09-04,Pune,35-44,student,30000,full
2712,2025-11-03,Bangalore,18-24,self_employed,10000,full
2713,2025-11-28,Hyderabad,18-24,self_employed,20000,partial
2714,2025-09-10,Mumbai,18-24,student,5000,partial
2715,2025-09-21,Bangalore,25-34,student,10000,full
2716,2025-10-16,Pune,35-44,salaried,5000,partial
2717,2025-11-30,Bangalore,18-24,salaried,5000,full
2718,2025-09-27,Pune,18-24,salaried,5000,full
2719,2025-11-05,Bangalore,18-24,salaried,20000,full
2720,2025-10-11,Pune,18-24,salaried,5000,full
2721,2025-09-13,Bangalore,18-24,student,10000,partial
2722,2025-09-09,Mumbai,25-34,self_employed,5000,full
2723,2025-10-06,Hyderabad,18-24,salaried,10000,full
2724,2025-11-25,Pune,25-34,salaried,5000,full
2725,2025-11-29,Pune,18-24,self_employed,5000,full
2726,2025-10-28,Hyderabad,35-44,salaried,10000,full
2727,2025-10-24,Pune,35-44,student,10000,full
2728,2025-09-12,Bangalore,25-34,salaried,5000,full
2729,2025-11-20,Bangalore,18-24,salaried,5000,full
2730,2025-11-17,Bangalore,18-24,student,5000,full
2731,2025-09-14,Delhi,25-34,self_employed,30000,full
2732,2025-10-04,Delhi,25-34,student,10000,full
2733,2025-10-23,Mumbai,25-34,salaried,10000,full
2734,2025-09-20,Bangalore,35-44,salaried,5000,full
2735,2025-11-14,Mumbai,35-44,student,10000,full
2736,2025-09-16,Bangalore,18-24,self_employed,5000,full
2737,2025-11-09,Delhi,25-34,self_employed,5000,full
2738,2025-10-26,Mumbai,18-24,salaried,10000,full
2739,2025-11-22,Hyderabad,18-24,student,10000,full
2740,2025-10-28,Hyderabad,25-34,student,5000,full
2741,2025-09-04,Mumbai,18-24,salaried,10000,full
2742,2025-09-04,Bangalore,35-44,student,30000,full
2743,2025-09-20,Mumbai,18-24,salaried,10000,full
2744,2025-09-10,Bangalore,25-34,self_employed,10000,full
2745,2025-09-24,Delhi,25-34,salaried,30000,full
2746,2025-09-26,Delhi,25-34,self_employed,20000,full
2747,2025-10-07,Bangalore,18-24,salaried,10000,full
2748,2025-11-24,Bangalore,35-44,salaried,20000,partial
2749,2025-10-24,Pune,25-34,self_employed,5000,partial
2750,2025-09-21,Pune,25-34,salaried,10000,partial
2751,2025-11-13,Delhi,18-24,self_employed,5000,full
2752,2025-10-08,Bangalore,25-34,student,5000,full
2753,2025-10-16,Bangalore,25-34,student,10000,full
2754,2025-09-04,Delhi,25-34,self_employed,5000,full
2755,2025-10-30,Pune,25-34,salaried,10000,full
2756,2025-10-27,Bangalore,25-34,self_employed,10000,full
2757,2025-10-15,Hyderabad,18-24,self_employed,10000,full
2758,2025-09-20,Bangalore,18-24,student,5000,full
2759,2025-09-17,Pune,18-24,salaried,5000,partial
2760,2025-11-10,Delhi,25-34,salaried,10000,full
2761,2025-09-04,Hyderabad,25-34,salaried,30000,full
2762,2025-09-14,Delhi,18-24,salaried,5000,partial
2763,2025-09-03,Mumbai,25-34,student,5000,full
2764,2025-11-27,Bangalore,25-34,salaried,20000,partial
2765,2025-11-19,Bangalore,25-34,salaried,5000,full
2766,2025-10-28,Pune,18-24,student,20000,full
2767,2025-10-25,Pune,18-24,self_employed,10000,full
2768,2025-09-04,Pune,18-24,salaried,10000,full
2769,2025-09-24,Mumbai,18-24,self_employed,10000,full
2770,2025-10-04,Hyderabad,18-24,student,5000,full
2771,2025-09-30,Bangalore,18-24,student,10000,full
2772,2025-11-21,Delhi,25-34,salaried,20000,full
2773,2025-09-19,Delhi,18-24,student,20000,full
2774,2025-10-01,Mumbai,35-44,self_employed,10000,full
2775,2025-10-30,Delhi,18-24,student,20000,full
2776,2025-10-30,Bangalore,18-24,salaried,5000,full
2777,2025-09-19,Mumbai,18-24,salaried,10000,full
2778,2025-10-19,Hyderabad,18-24,salaried,10000,full
2779,2025-11-02,Delhi,25-34,student,20000,full
2780,2025-11-22,Bangalore,18-24,salaried,10000,partial
2781,2025-09-22,Bangalore,35-44,salaried,10000,full
2782,2025-09-24,Bangalore,35-44,student,20000,partial
2783,2025-11-15,Bangalore,25-34,self_employed,10000,full
2784,2025-09-30,Mumbai,25-34,student,5000,full
2785,2025-10-28,Mumbai,25-34,salaried,10000,full
2786,2025-10-01,Mumbai,18-24,salaried,10000,full
2787,2025-11-03,Delhi,25-34,student,10000,full
2788,2025-09-19,Hyderabad,18-24,self_employed,30000,full
2789,2025-10-18,Bangalore,18-24,salaried,10000,full
2790,2025-10-15,Delhi,25-34,student,10000,full
2791,2025-10-25,Hyderabad,25-34,salaried,10000,full
2792,2025-10-25,Bangalore,35-44,salaried,5000,full
2793,2025-09-18,Bangalore,18-24,salaried,5000,full
2794,2025-11-02,Pune,25-34,salaried,30000,full
2795,2025-12-01,Delhi,18-24,student,10000,partial
2796,2025-10-17,Mumbai,18-24,student,5000,full
2797,2025-11-14,Bangalore,18-24,self_employed,5000,full
2798,2025-10-27,Mumbai,25-34,student,10000,full
2799,2025-10-15,Delhi,18-24,self_employed,20000,full
2800,2025-10-03,Bangalore,25-34,student,20000,full
2801,2025-09-17,Mumbai,25-34,self_employed,5000,full
2802,2025-11-09,Bangalore,25-34,salaried,30000,full
2803,2025-09-04,Delhi,25-34,salaried,10000,full
2804,2025-09-20,Bangalore,25-34,student,10000,full
2805,2025-10-17,Bangalore,25-34,student,10000,full
2806,2025-11-30,Bangalore,25-34,student,5000,full
2807,2025-09-15,Bangalore,18-24,student,30000,partial
2808,2025-11-09,Pune,35-44,student,5000,partial
2809,2025-10-17,Bangalore,25-34,salaried,5000,full
2810,2025-11-17,Delhi,18-24,salaried,20000,full
2811,2025-11-14,Bangalore,18-24,salaried,10000,full
2812,2025-09-09,Delhi,25-34,salaried,20000,full
2813,2025-11-29,Pune,18-24,salaried,10000,full
2814,2025-09-16,Bangalore,35-44,salaried,10000,partial
2815,2025-11-08,Pune,18-24,salaried,30000,full
2816,2025-10-31,Bangalore,25-34,salaried,5000,full
2817,2025-09-10,Hyderabad,18-24,self_employed,20000,partial
2818,2025-10-20,Mumbai,25-34,student,5000,full
2819,2025-09-03,Pune,35-44,student,20000,partial
2820,2025-11-16,Mumbai,25-34,salaried,5000,full
2821,2025-11-09,Mumbai,25-34,student,10000,partial
2822,2025-11-20,Bangalore,18-24,self_employed,20000,full
2823,2025-10-21,Bangalore,18-24,self_employed,10000,full
2824,2025-09-19,Pune,18-24,student,20000,full
2825,2025-10-12,Delhi,25-34,student,20000,full
2826,2025-10-05,Delhi,18-24,salaried,20000,full
2827,2025-10-16,Hyderabad,18-24,salaried,30000,partial
2828,2025-09-26,Delhi,25-34,student,10000,full
2829,2025-11-08,Pune,25-34,salaried,5000,full
2830,2025-11-03,Hyderabad,25-34,salaried,5000,full
2831,2025-10-07,Mumbai,18-24,student,5000,full
2832,2025-11-23,Pune,18-24,student,5000,full
2833,2025-10-19,Bangalore,35-44,salaried,10000,full
2834,2025-09-21,Bangalore,18-24,student,5000,partial
2835,2025-11-13,Delhi,35-44,self_employed,5000,full
2836,2025-11-03,Bangalore,35-44,salaried,5000,full
2837,2025-09-05,Hyderabad,25-34,salaried,20000,full
2838,2025-11-09,Pune,18-24,self_employed,10000,full
2839,2025-11-29,Delhi,25-34,self_employed,10000,full
2840,2025-09-04,Delhi,25-34,salaried,20000,full
2841,2025-10-09,Pune,25-34,student,5000,full
2842,2025-10-05,Delhi,18-24,salaried,30000,full
2843,2025-09-01,Delhi,18-24,salaried,10000,full
2844,2025-09-24,Delhi,18-24,student,5000,full
2845,2025-10-27,Pune,25-34,self_employed,10000,full
2846,2025-11-09,Mumbai,25-34,student,20000,full
2847,2025-10-11,Hyderabad,18-24,student,10000,partial
2848,2025-10-24,Hyderabad,25-34,student,20000,full
2849,2025-10-16,Delhi,18-24,salaried,5000,full
2850,2025-10-30,Delhi,25-34,salaried,5000,full
2851,2025-10-30,Hyderabad,35-44,student,5000,full
2852,2025-10-27,Delhi,18-24,student,5000,full
2853,2025-10-01,Hyderabad,18-24,student,5000,full
2854,2025-11-23,Pune,18-24,salaried,30000,full
2855,2025-09-24,Mumbai,25-34,student,5000,partial
2856,2025-11-28,Hyderabad,25-34,self_employed,10000,partial
2857,2025-10-06,Hyderabad,35-44,student,10000,full
2858,2025-11-24,Hyderabad,18-24,self_employed,20000,full
2859,2025-09-30,Delhi,35-44,student,30000,partial
2860,2025-09-24,Bangalore,18-24,salaried,20000,full
2861,2025-09-30,Delhi,25-34,student,30000,full
2862,2025-11-25,Mumbai,18-24,student,20000,partial
2863,2025-12-01,Delhi,35-44,self_employed,30000,partial
2864,2025-09-07,Hyderabad,25-34,self_employed,20000,full
2865,2025-10-05,Delhi,25-34,salaried,5000,full
2866,2025-10-25,Mumbai,25-34,salaried,10000,full
2867,2025-12-01,Bangalore,18-24,salaried,10000,partial
2868,2025-09-14,Hyderabad,18-24,self_employed,10000,partial
2869,2025-09-10,Mumbai,35-44,student,5000,full
2870,2025-11-19,Bangalore,18-24,salaried,10000,full
2871,2025-09-16,Bangalore,18-24,salaried,30000,full
2872,2025-10-24,Hyderabad,25-34,salaried,5000,full
2873,2025-11-28,Delhi,25-34,self_employed,20000,full
2874,2025-11-16,Bangalore,18-24,student,20000,full
2875,2025-11-09,Pune,18-24,student,30000,full
2876,2025-10-14,Hyderabad,18-24,salaried,30000,full
2877,2025-11-12,Pune,25-34,salaried,20000,full
2878,2025-10-15,Delhi,35-44,student,10000,full
2879,2025-10-26,Delhi,35-44,salaried,5000,full
2880,2025-11-23,Pune,25-34,self_employed,10000,full
2881,2025-11-21,Mumbai,18-24,student,20000,full
2882,2025-10-27,Hyderabad,35-44,salaried,20000,partial
2883,2025-09-21,Bangalore,25-34,salaried,20000,full
2884,2025-11-07,Delhi,18-24,salaried,5000,full
2885,2025-10-20,Bangalore,35-44,self_employed,10000,full
2886,2025-10-03,Bangalore,25-34,salaried,10000,partial
2887,2025-11-30,Bangalore,25-34,salaried,5000,full
2888,2025-09-07,Bangalore,25-34,salaried,5000,full
2889,2025-11-09,Pune,18-24,salaried,5000,full
2890,2025-09-15,Bangalore,18-24,salaried,20000,full
2891,2025-11-21,Mumbai,25-34,self_employed,5000,partial
2892,2025-10-02,Hyderabad,18-24,salaried,5000,partial
2893,2025-11-14,Mumbai,25-34,student,30000,full
2894,2025-09-20,Bangalore,25-34,student,10000,full
2895,2025-11-27,Hyderabad,25-34,student,5000,full
2896,2025-09-15,Mumbai,25-34,student,5000,full
2897,2025-10-18,Hyderabad,25-34,self_employed,5000,partial
2898,2025-11-10,Hyderabad,25-34,salaried,5000,partial
2899,2025-09-21,Pune,25-34,salaried,5000,full
2900,2025-10-12,Mumbai,18-24,salaried,10000,full
2901,2025-09-26,Delhi,18-24,self_employed,5000,full
2902,2025-09-14,Mumbai,18-24,salaried,10000,full
2903,2025-10-27,Bangalore,18-24,self_employed,20000,full
2904,2025-10-07,Pune,18-24,salaried,10000,full
2905,2025-10-28,Bangalore,18-24,self_employed,30000,full
2906,2025-09-21,Delhi,25-34,salaried,10000,full
2907,2025-11-21,Hyderabad,35-44,student,10000,full
2908,2025-11-08,Mumbai,18-24,salaried,20000,full
2909,2025-09-03,Delhi,25-34,salaried,5000,full
2910,2025-11-26,Delhi,25-34,student,5000,full
2911,2025-11-29,Pune,18-24,salaried,10000,partial
2912,2025-10-07,Delhi,35-44,student,10000,full
2913,2025-11-27,Pune,25-34,student,20000,partial
2914,2025-10-19,Bangalore,18-24,self_employed,30000,partial
2915,2025-09-19,Hyderabad,25-34,salaried,10000,full
2916,2025-11-28,Hyderabad,18-24,self_employed,10000,full
2917,2025-11-24,Bangalore,25-34,salaried,10000,partial
2918,2025-09-12,Delhi,18-24,salaried,30000,full
2919,2025-10-31,Bangalore,25-34,salaried,20000,partial
2920,2025-10-11,Hyderabad,25-34,salaried,30000,full
2921,2025-10-03,Mumbai,25-34,self_employed,5000,full
2922,2025-10-20,Mumbai,18-24,student,20000,full
2923,2025-11-07,Bangalore,25-34,self_employed,5000,full
2924,2025-11-10,Bangalore,25-34,self_employed,5000,partial
2925,2025-11-25,Bangalore,25-34,salaried,30000,full
2926,2025-10-03,Delhi,25-34,self_employed,5000,full
2927,2025-11-20,Mumbai,25-34,salaried,30000,full
2928,2025-09-24,Pune,35-44,self_employed,5000,full
2929,2025-10-31,Mumbai,25-34,salaried,20000,full
2930,2025-10-31,Delhi,25-34,student,5000,full
2931,2025-09-28,Pune,25-34,self_employed,10000,full
2932,2025-10-28,Hyderabad,25-34,salaried,5000,full
2933,2025-10-13,Pune,18-24,salaried,10000,full
2934,2025-10-11,Mumbai,25-34,salaried,10000,full
2935,2025-10-09,Bangalore,25-34,student,10000,partial
2936,2025-11-25,Bangalore,18-24,salaried,5000,full
2937,2025-10-19,Hyderabad,25-34,self_employed,5000,full
2938,2025-09-17,Bangalore,25-34,student,5000,full
2939,2025-11-09,Delhi,18-24,student,10000,full
2940,2025-11-09,Mumbai,25-34,student,20000,full
2941,2025-11-04,Mumbai,18-24,salaried,20000,full
2942,2025-11-13,Mumbai,18-24,salaried,5000,full
2943,2025-11-24,Bangalore,25-34,salaried,10000,full
2944,2025-09-05,Delhi,18-24,self_employed,20000,full
2945,2025-09-02,Mumbai,18-24,salaried,5000,full
2946,2025-09-22,Pune,35-44,student,10000,full
2947,2025-10-27,Hyderabad,18-24,self_employed,10000,partial
2948,2025-11-05,Pune,35-44,salaried,5000,full
2949,2025-11-13,Hyderabad,35-44,salaried,5000,full
2950,2025-09-16,Mumbai,18-24,salaried,5000,full
2951,2025-10-21,Bangalore,18-24,self_employed,10000,full
2952,2025-10-09,Mumbai,25-34,salaried,5000,full
2953,2025-11-25,Mumbai,25-34,salaried,5000,full
2954,2025-11-15,Mumbai,18-24,salaried,10000,full
2955,2025-11-27,Delhi,25-34,student,5000,full
2956,2025-10-10,Mumbai,18-24,salaried,5000,partial
2957,2025-10-08,Delhi,35-44,salaried,30000,full
2958,2025-10-30,Mumbai,18-24,student,5000,full
2959,2025-10-29,Bangalore,18-24,student,10000,full
2960,2025-09-10,Hyderabad,18-24,student,10000,full
2961,2025-11-03,Bangalore,35-44,salaried,10000,full
2962,2025-11-02,Bangalore,25-34,self_employed,10000,full
2963,2025-10-19,Delhi,25-34,self_employed,5000,full
2964,2025-11-03,Mumbai,18-24,student,20000,full
2965,2025-10-02,Delhi,18-24,salaried,10000,full
2966,2025-09-07,Bangalore,18-24,self_employed,20000,partial
2967,2025-09-21,Mumbai,25-34,student,10000,full
2968,2025-09-20,Delhi,25-34,salaried,30000,full
2969,2025-09-26,Pune,25-34,salaried,20000,full
2970,2025-11-07,Pune,18-24,student,30000,full
2971,2025-11-25,Mumbai,35-44,self_employed,10000,partial
2972,2025-09-15,Delhi,18-24,self_employed,10000,full
2973,2025-11-24,Hyderabad,35-44,student,20000,full
2974,2025-11-18,Bangalore,18-24,student,20000,full
2975,2025-11-25,Delhi,25-34,student,30000,full
2976,2025-12-01,Delhi,18-24,student,10000,partial
2977,2025-09-14,Pune,25-34,salaried,20000,full
2978,2025-09-27,Bangalore,25-34,salaried,5000,partial
2979,2025-10-10,Mumbai,25-34,student,10000,full
2980,2025-10-28,Hyderabad,25-34,self_employed,5000,full
2981,2025-09-28,Delhi,25-34,salaried,10000,full
2982,2025-09-26,Bangalore,25-34,student,30000,full
2983,2025-11-02,Pune,25-34,student,5000,full
2984,2025-11-05,Mumbai,18-24,salaried,10000,full
2985,2025-09-25,Mumbai,25-34,salaried,10000,full
2986,2025-09-03,Bangalore,25-34,student,5000,full
2987,2025-11-11,Delhi,18-24,student,10000,full
2988,2025-10-14,Delhi,25-34,self_employed,10000,partial
2989,2025-10-12,Bangalore,18-24,self_employed,5000,full
2990,2025-09-06,Bangalore,18-24,student,20000,full
