user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status,txn_count,avg_amount,night_txn_ratio,total_spend,default_count,avg_delay
767,2025-11-11,Bangalore,18-24,salaried,20000,full,21,1933.5714285714287,0.47619047619047616,40605,1,0.0
768,2025-10-09,Bangalore,25-34,salaried,20000,full,30,2273.6666666666665,0.2,68210,1,0.0
769,2025-09-26,Pune,25-34,salaried,30000,full,21,2611.2380952380954,0.19047619047619047,54836,1,3.0
770,2025-10-04,Bangalore,25-34,self_employed,5000,full,33,2220.757575757576,0.24242424242424243,73285,1,0.0
771,2025-10-24,Pune,18-24,self_employed,20000,full,26,2138.653846153846,0.3076923076923077,55605,1,0.0
772,2025-09-03,Mumbai,25-34,salaried,30000,full,16,1979.375,0.25,31670,0,1.3333333333333333
773,2025-10-20,Delhi,25-34,student,20000,full,35,1742.4285714285713,0.4,60985,2,9.0
774,2025-09-12,Mumbai,25-34,salaried,5000,full,30,1807.2,0.36666666666666664,54216,0,4.333333333333333
775,2025-11-04,Mumbai,25-34,salaried,5000,full,26,1430.076923076923,0.3076923076923077,37182,0,0.0
776,2025-10-24,Hyderabad,18-24,salaried,5000,full,14,2925.6428571428573,0.42857142857142855,40959,0,3.3333333333333335
777,2025-09-05,Bangalore,25-34,salaried,10000,full,22,2001.3181818181818,0.18181818181818182,44029,0,0.0
778,2025-10-27,Delhi,25-34,salaried,10000,full,26,1993.6153846153845,0.3076923076923077,51834,0,1.0
779,2025-09-17,Pune,18-24,self_employed,30000,full,18,2834.3333333333335,0.3333333333333333,51018,0,0.0
780,2025-10-17,Pune,18-24,student,10000,full,35,1697.4,0.3142857142857143,59409,0,2.6666666666666665
781,2025-09-23,Pune,25-34,salaried,10000,full,34,1398.735294117647,0.38235294117647056,47557,0,0.0
782,2025-11-18,Delhi,25-34,student,10000,full,14,2083.4285714285716,0.14285714285714285,29168,1,0.0
783,2025-11-24,Hyderabad,25-34,self_employed,20000,full,20,1524.05,0.25,30481,1,4.5
784,2025-09-14,Delhi,18-24,student,30000,full,33,2322.3030303030305,0.3939393939393939,76636,1,0.0
785,2025-11-05,Delhi,35-44,student,20000,full,12,2258.75,0.08333333333333333,27105,1,1.5
786,2025-11-14,Bangalore,25-34,student,10000,partial,18,2459.0,0.2777777777777778,44262,2,0.0
787,2025-10-21,Mumbai,25-34,salaried,10000,full,38,1512.1315789473683,0.2894736842105263,57461,2,0.0
788,2025-10-08,Bangalore,25-34,student,20000,full,37,2129.7027027027025,0.2702702702702703,78799,1,2.5
789,2025-11-03,Delhi,18-24,salaried,10000,full,19,1650.157894736842,0.3157894736842105,31353,0,1.0
790,2025-10-08,Pune,25-34,salaried,5000,full,26,1288.8461538461538,0.11538461538461539,33510,0,0.0
791,2025-10-20,Bangalore,18-24,student,5000,full,21,2665.190476190476,0.2857142857142857,55969,0,3.0
792,2025-11-21,Bangalore,35-44,student,5000,full,30,1695.5333333333333,0.13333333333333333,50866,2,0.0
793,2025-09-30,Bangalore,25-34,self_employed,20000,full,26,1824.8461538461538,0.38461538461538464,47446,0,0.0
794,2025-11-18,Pune,25-34,salaried,5000,partial,32,1030.09375,0.34375,32963,0,2.3333333333333335
795,2025-11-30,Mumbai,25-34,salaried,5000,full,13,2089.153846153846,0.23076923076923078,27159,0,0.0
796,2025-10-21,Delhi,35-44,salaried,5000,full,21,2001.4761904761904,0.3333333333333333,42031,0,2.3333333333333335
797,2025-11-02,Hyderabad,25-34,student,10000,partial,36,2201.972222222222,0.2222222222222222,79271,1,0.0
798,2025-10-22,Hyderabad,25-34,student,10000,partial,12,1448.1666666666667,0.16666666666666666,17378,0,6.0
799,2025-10-08,Delhi,25-34,student,10000,full,17,1834.4705882352941,0.35294117647058826,31186,1,0.0
800,2025-11-27,Mumbai,25-34,self_employed,5000,full,25,2365.12,0.36,59128,2,0.0
801,2025-11-18,Hyderabad,25-34,self_employed,5000,full,26,2033.1538461538462,0.3076923076923077,52862,0,0.0
802,2025-09-30,Mumbai,18-24,salaried,10000,full,11,2290.090909090909,0.2727272727272727,25191,0,0.0
803,2025-10-21,Bangalore,25-34,student,10000,full,13,2653.5384615384614,0.23076923076923078,34496,0,0.0
804,2025-11-20,Pune,18-24,student,5000,full,21,2299.3809523809523,0.2857142857142857,48287,2,9.0
805,2025-09-05,Mumbai,35-44,student,5000,full,16,1877.875,0.5,30046,1,0.0
806,2025-09-29,Bangalore,18-24,salaried,20000,full,10,2182.0,0.3,21820,0,0.0
807,2025-09-04,Delhi,35-44,student,10000,full,31,1677.1290322580646,0.25806451612903225,51991,2,0.0
808,2025-09-10,Bangalore,25-34,self_employed,5000,full,18,1858.5,0.4444444444444444,33453,0,0.0
809,2025-10-26,Bangalore,25-34,salaried,5000,full,31,1660.5483870967741,0.25806451612903225,51477,1,4.0
810,2025-09-17,Hyderabad,25-34,self_employed,30000,full,18,1103.2777777777778,0.16666666666666666,19859,0,2.6666666666666665
811,2025-11-13,Bangalore,18-24,salaried,10000,full,34,1606.5588235294117,0.29411764705882354,54623,1,0.0
812,2025-09-17,Delhi,18-24,salaried,10000,full,33,1380.4242424242425,0.42424242424242425,45554,0,2.3333333333333335
813,2025-11-23,Mumbai,18-24,salaried,20000,full,19,2151.315789473684,0.2631578947368421,40875,0,0.0
814,2025-11-27,Bangalore,25-34,salaried,20000,full,32,2300.375,0.40625,73612,0,0.0
815,2025-11-08,Pune,25-34,salaried,20000,full,24,2065.9166666666665,0.16666666666666666,49582,0,2.3333333333333335
816,2025-10-04,Bangalore,25-34,salaried,10000,full,34,2432.764705882353,0.2647058823529412,82714,1,0.0
817,2025-09-06,Delhi,18-24,salaried,10000,full,14,1266.857142857143,0.2857142857142857,17736,1,6.0
818,2025-10-23,Delhi,18-24,self_employed,5000,full,12,1409.5,0.3333333333333333,16914,0,2.6666666666666665
819,2025-11-05,Bangalore,25-34,salaried,30000,full,13,2135.3846153846152,0.38461538461538464,27760,0,0.0
820,2025-11-16,Bangalore,35-44,salaried,10000,full,24,2288.7083333333335,0.2916666666666667,54929,0,0.0
821,2025-10-13,Hyderabad,25-34,self_employed,5000,full,12,1234.5833333333333,0.4166666666666667,14815,0,4.333333333333333
822,2025-11-14,Pune,25-34,student,30000,full,16,1715.1875,0.375,27443,0,0.0
823,2025-09-23,Bangalore,25-34,student,30000,full,35,1776.3428571428572,0.45714285714285713,62172,0,3.3333333333333335
824,2025-10-25,Mumbai,18-24,salaried,30000,full,30,1869.4,0.26666666666666666,56082,0,2.0
825,2025-11-19,Hyderabad,35-44,salaried,20000,full,16,2247.5,0.1875,35960,1,0.0
826,2025-11-14,Hyderabad,25-34,self_employed,30000,full,27,2284.5185185185187,0.25925925925925924,61682,0,1.6666666666666667
827,2025-09-16,Delhi,18-24,salaried,5000,full,32,2599.625,0.5,83188,0,0.0
828,2025-09-08,Delhi,25-34,salaried,20000,full,39,1939.5897435897436,0.358974358974359,75644,0,2.3333333333333335
829,2025-09-04,Delhi,18-24,salaried,20000,full,38,2075.842105263158,0.2894736842105263,78882,0,1.0
830,2025-09-04,Hyderabad,35-44,student,5000,partial,29,1532.103448275862,0.3448275862068966,44431,0,5.666666666666667
831,2025-10-26,Hyderabad,18-24,salaried,5000,partial,20,2206.65,0.1,44133,1,0.0
832,2025-09-25,Bangalore,25-34,self_employed,30000,full,18,1653.388888888889,0.2222222222222222,29761,0,2.6666666666666665
833,2025-11-06,Delhi,18-24,student,5000,full,31,1777.8064516129032,0.5483870967741935,55112,1,4.0
834,2025-11-06,Pune,25-34,salaried,20000,full,24,1190.0416666666667,0.25,28561,1,0.0
835,2025-09-27,Hyderabad,25-34,salaried,5000,partial,32,2217.25,0.15625,70952,0,2.6666666666666665
836,2025-10-02,Pune,25-34,student,5000,full,14,1964.142857142857,0.0,27498,2,5.0
837,2025-10-20,Hyderabad,25-34,student,10000,full,30,1900.5666666666666,0.3,57017,0,2.0
838,2025-10-31,Delhi,35-44,self_employed,5000,full,33,1563.3333333333333,0.30303030303030304,51590,1,0.0
839,2025-10-21,Mumbai,18-24,salaried,10000,full,10,2342.6,0.3,23426,0,2.0
840,2025-09-19,Mumbai,18-24,student,10000,full,34,1997.735294117647,0.2647058823529412,67923,0,0.0
841,2025-09-21,Bangalore,18-24,student,5000,full,35,2079.3142857142857,0.4,72776,1,0.0
842,2025-09-05,Mumbai,35-44,salaried,5000,full,10,1697.3,0.1,16973,1,0.0
843,2025-11-21,Hyderabad,18-24,salaried,10000,full,27,1727.4074074074074,0.3333333333333333,46640,0,1.6666666666666667
844,2025-12-01,Bangalore,25-34,salaried,5000,partial,38,2235.157894736842,0.34210526315789475,84936,0,0.0
845,2025-10-12,Hyderabad,25-34,student,20000,full,39,1719.0,0.20512820512820512,67041,0,2.6666666666666665
846,2025-10-31,Mumbai,18-24,self_employed,10000,full,17,2442.823529411765,0.29411764705882354,41528,0,1.0
847,2025-09-22,Pune,18-24,salaried,5000,full,39,1866.7435897435898,0.3333333333333333,72803,0,0.0
848,2025-09-21,Bangalore,18-24,student,10000,full,14,1691.857142857143,0.35714285714285715,23686,0,0.0
849,2025-11-09,Bangalore,25-34,salaried,5000,full,27,1974.962962962963,0.1111111111111111,53324,0,0.0
850,2025-09-01,Mumbai,18-24,salaried,5000,full,37,2311.6486486486488,0.21621621621621623,85531,1,0.0
851,2025-09-05,Bangalore,18-24,self_employed,5000,full,18,2256.6111111111113,0.3333333333333333,40619,1,0.0
852,2025-09-12,Hyderabad,35-44,self_employed,20000,full,14,2576.214285714286,0.35714285714285715,36067,1,2.5
853,2025-11-29,Hyderabad,35-44,student,30000,full,19,2436.7368421052633,0.21052631578947367,46298,1,3.5
854,2025-10-16,Bangalore,18-24,self_employed,20000,partial,24,2649.1666666666665,0.3333333333333333,63580,1,0.0
855,2025-10-04,Mumbai,18-24,salaried,10000,full,30,2535.3,0.26666666666666666,76059,0,0.0
856,2025-10-19,Mumbai,18-24,self_employed,5000,full,24,2271.0416666666665,0.4166666666666667,54505,2,0.0
857,2025-11-17,Delhi,25-34,student,10000,full,16,2217.625,0.3125,35482,1,4.0
858,2025-11-29,Pune,25-34,salaried,20000,full,38,1927.6842105263158,0.4473684210526316,73252,0,0.0
859,2025-10-15,Hyderabad,18-24,student,30000,full,10,2289.3,0.5,22893,2,3.0
860,2025-09-27,Mumbai,18-24,self_employed,5000,full,19,2033.578947368421,0.3157894736842105,38638,1,0.0
861,2025-11-12,Hyderabad,25-34,student,5000,full,32,2779.46875,0.25,88943,3,0.0
862,2025-09-26,Delhi,25-34,salaried,10000,full,29,1435.5862068965516,0.3103448275862069,41632,0,3.3333333333333335
863,2025-10-17,Pune,18-24,student,20000,full,23,1775.304347826087,0.34782608695652173,40832,0,3.6666666666666665
864,2025-11-25,Mumbai,25-34,student,20000,full,24,1998.75,0.3333333333333333,47970,1,4.5
865,2025-10-26,Hyderabad,18-24,salaried,10000,partial,16,2510.625,0.125,40170,0,0.0
866,2025-11-02,Pune,18-24,self_employed,30000,full,25,1830.08,0.36,45752,0,0.0
867,2025-10-18,Bangalore,25-34,salaried,10000,full,23,1836.0869565217392,0.13043478260869565,42230,0,4.0
868,2025-10-31,Hyderabad,25-34,self_employed,30000,full,27,2156.6296296296296,0.14814814814814814,58229,1,2.0
869,2025-11-20,Bangalore,25-34,student,30000,full,13,2359.076923076923,0.23076923076923078,30668,0,1.6666666666666667
870,2025-09-26,Delhi,35-44,salaried,20000,full,29,2335.551724137931,0.3793103448275862,67731,0,0.0
871,2025-10-06,Delhi,25-34,salaried,10000,partial,38,2520.2368421052633,0.2894736842105263,95769,0,1.0
872,2025-09-01,Pune,25-34,student,5000,full,22,1906.7272727272727,0.4090909090909091,41948,1,7.0
873,2025-09-08,Pune,25-34,salaried,10000,full,22,2196.0,0.2727272727272727,48312,0,0.0
874,2025-10-22,Hyderabad,35-44,salaried,10000,full,13,1588.3846153846155,0.46153846153846156,20649,1,0.0
875,2025-11-18,Hyderabad,35-44,salaried,20000,full,37,1859.6756756756756,0.13513513513513514,68808,0,3.0
876,2025-10-17,Mumbai,18-24,salaried,5000,full,21,1882.2857142857142,0.19047619047619047,39528,1,2.5
877,2025-10-26,Pune,35-44,salaried,5000,full,14,1662.0,0.21428571428571427,23268,0,5.0
878,2025-11-25,Delhi,25-34,student,20000,full,30,1969.8666666666666,0.3,59096,0,3.6666666666666665
879,2025-09-14,Delhi,25-34,student,5000,partial,30,1476.1666666666667,0.23333333333333334,44285,2,0.0
880,2025-11-29,Bangalore,18-24,salaried,10000,full,34,2329.823529411765,0.17647058823529413,79214,0,1.6666666666666667
881,2025-09-28,Hyderabad,25-34,student,10000,full,32,1998.25,0.21875,63944,1,0.0
882,2025-11-26,Hyderabad,35-44,student,10000,full,22,1745.1818181818182,0.18181818181818182,38394,1,4.5
883,2025-11-17,Delhi,18-24,salaried,5000,full,20,1781.55,0.25,35631,0,3.0
884,2025-11-27,Bangalore,35-44,salaried,20000,full,37,1965.5135135135135,0.2972972972972973,72724,0,1.3333333333333333
885,2025-09-02,Hyderabad,18-24,student,10000,full,38,1759.578947368421,0.2894736842105263,66864,1,0.0
886,2025-09-26,Bangalore,18-24,salaried,30000,full,10,1307.6,0.5,13076,0,0.0
887,2025-09-14,Hyderabad,25-34,salaried,10000,full,30,1303.8666666666666,0.26666666666666666,39116,0,1.0
888,2025-10-29,Pune,25-34,student,5000,full,15,1929.8666666666666,0.2,28948,0,1.0
889,2025-10-26,Delhi,25-34,salaried,5000,full,13,1288.3076923076924,0.07692307692307693,16748,0,1.3333333333333333
890,2025-09-07,Bangalore,18-24,salaried,5000,full,35,2408.6,0.22857142857142856,84301,1,6.5
891,2025-09-03,Hyderabad,35-44,salaried,10000,partial,16,1952.0,0.25,31232,0,0.0
892,2025-09-23,Hyderabad,18-24,salaried,5000,full,20,2214.35,0.3,44287,0,0.0
893,2025-09-18,Mumbai,18-24,student,10000,full,21,2000.3809523809523,0.3333333333333333,42008,0,3.6666666666666665
894,2025-10-08,Pune,18-24,salaried,10000,full,12,2428.1666666666665,0.25,29138,0,0.0
895,2025-09-15,Bangalore,25-34,salaried,5000,full,33,1790.090909090909,0.18181818181818182,59073,2,0.0
896,2025-11-03,Mumbai,35-44,self_employed,5000,full,25,2206.36,0.28,55159,0,0.0
897,2025-11-28,Hyderabad,25-34,self_employed,20000,full,11,2371.0,0.2727272727272727,26081,0,1.6666666666666667
898,2025-09-28,Pune,25-34,salaried,30000,partial,13,2323.769230769231,0.3076923076923077,30209,0,0.0
899,2025-11-13,Bangalore,18-24,student,5000,partial,26,2084.1923076923076,0.34615384615384615,54189,1,4.0
900,2025-10-09,Hyderabad,25-34,student,5000,full,25,2028.0,0.36,50700,1,0.0
901,2025-10-27,Mumbai,25-34,student,30000,full,25,2184.64,0.36,54616,0,0.0
902,2025-09-17,Delhi,25-34,salaried,5000,full,17,1044.4117647058824,0.17647058823529413,17755,0,0.0
903,2025-11-25,Bangalore,18-24,student,30000,full,32,1825.15625,0.28125,58405,1,4.5
904,2025-11-29,Pune,25-34,salaried,5000,full,12,1096.25,0.25,13155,0,0.0
905,2025-10-14,Bangalore,25-34,student,20000,full,33,1609.3333333333333,0.2727272727272727,53108,2,0.0
906,2025-09-25,Delhi,25-34,self_employed,10000,full,36,2470.1944444444443,0.3888888888888889,88927,1,2.5
907,2025-09-17,Bangalore,25-34,student,30000,full,11,1636.7272727272727,0.18181818181818182,18004,0,3.6666666666666665
908,2025-09-13,Pune,18-24,self_employed,10000,full,35,2039.5714285714287,0.17142857142857143,71385,0,2.0
909,2025-11-23,Mumbai,25-34,self_employed,10000,full,28,2387.1785714285716,0.2857142857142857,66841,0,4.333333333333333
910,2025-09-25,Hyderabad,18-24,salaried,5000,full,35,1285.3428571428572,0.22857142857142856,44987,0,0.0
911,2025-11-07,Bangalore,35-44,salaried,5000,full,20,1829.45,0.4,36589,0,1.6666666666666667
912,2025-09-10,Mumbai,25-34,salaried,20000,full,10,3127.4,0.6,31274,0,0.0
913,2025-11-06,Mumbai,18-24,salaried,10000,full,24,1455.375,0.08333333333333333,34929,1,0.0
914,2025-09-18,Hyderabad,35-44,student,30000,full,30,1835.8,0.3333333333333333,55074,1,2.0
915,2025-11-25,Pune,25-34,student,10000,full,30,1827.9333333333334,0.4,54838,2,7.0
916,2025-10-04,Bangalore,18-24,salaried,20000,full,38,1754.3947368421052,0.3684210526315789,66667,0,1.0
917,2025-09-08,Mumbai,25-34,salaried,10000,full,11,2247.3636363636365,0.45454545454545453,24721,0,1.3333333333333333
918,2025-10-10,Bangalore,18-24,salaried,30000,full,22,1492.9545454545455,0.18181818181818182,32845,0,0.0
919,2025-11-22,Mumbai,25-34,student,30000,full,31,2284.548387096774,0.22580645161290322,70821,2,0.0
920,2025-10-12,Bangalore,25-34,salaried,10000,full,35,1475.6857142857143,0.3142857142857143,51649,1,0.0
921,2025-10-11,Delhi,35-44,student,20000,partial,27,1803.9259259259259,0.25925925925925924,48706,0,1.6666666666666667
922,2025-09-06,Delhi,25-34,student,20000,full,34,1887.3823529411766,0.23529411764705882,64171,2,0.0
923,2025-10-22,Mumbai,25-34,student,5000,partial,18,2071.8333333333335,0.5,37293,1,0.0
924,2025-09-26,Delhi,25-34,student,10000,full,39,1967.4102564102564,0.23076923076923078,76729,1,3.0
925,2025-11-03,Hyderabad,18-24,student,5000,full,19,1240.1052631578948,0.3157894736842105,23562,3,0.0
926,2025-10-29,Delhi,25-34,self_employed,20000,full,17,2189.3529411764707,0.29411764705882354,37219,0,1.6666666666666667
927,2025-10-26,Bangalore,25-34,student,5000,full,10,2165.6,0.4,21656,1,0.0
928,2025-10-29,Hyderabad,18-24,salaried,5000,full,34,1222.7058823529412,0.35294117647058826,41572,0,0.0
929,2025-11-09,Bangalore,25-34,student,10000,full,38,2217.4210526315787,0.3684210526315789,84262,2,0.0
930,2025-10-03,Delhi,35-44,self_employed,10000,full,12,1829.4166666666667,0.3333333333333333,21953,0,2.3333333333333335
931,2025-10-23,Mumbai,35-44,salaried,20000,full,20,2420.65,0.2,48413,0,2.6666666666666665
932,2025-09-22,Delhi,18-24,student,30000,full,13,1238.076923076923,0.38461538461538464,16095,2,5.0
933,2025-09-21,Bangalore,18-24,salaried,10000,full,15,1728.6,0.5333333333333333,25929,1,0.0
934,2025-11-09,Delhi,18-24,salaried,5000,partial,31,1949.1290322580646,0.3870967741935484,60423,0,0.0
935,2025-11-09,Pune,35-44,salaried,20000,full,13,2643.846153846154,0.38461538461538464,34370,0,1.6666666666666667
936,2025-09-04,Mumbai,18-24,student,10000,full,24,2594.2083333333335,0.041666666666666664,62261,1,0.0
937,2025-11-14,Mumbai,25-34,self_employed,10000,full,20,1849.3,0.25,36986,2,0.0
938,2025-11-01,Mumbai,18-24,salaried,10000,full,34,1634.735294117647,0.23529411764705882,55581,1,1.5
939,2025-11-01,Bangalore,25-34,student,10000,full,30,2138.1666666666665,0.4,64145,2,0.0
940,2025-09-24,Delhi,18-24,salaried,10000,partial,26,1814.8076923076924,0.4230769230769231,47185,0,1.0
941,2025-10-25,Hyderabad,25-34,salaried,20000,full,24,2780.125,0.2916666666666667,66723,1,0.0
942,2025-09-09,Bangalore,18-24,self_employed,10000,partial,20,1354.5,0.25,27090,0,0.0
943,2025-09-03,Bangalore,25-34,salaried,20000,full,16,2157.25,0.5,34516,0,1.3333333333333333
944,2025-10-01,Bangalore,18-24,salaried,10000,full,15,2231.733333333333,0.26666666666666666,33476,0,1.6666666666666667
945,2025-10-10,Delhi,25-34,student,5000,full,14,1579.4285714285713,0.35714285714285715,22112,2,3.0
946,2025-10-06,Pune,35-44,self_employed,20000,full,15,1997.3333333333333,0.5333333333333333,29960,0,4.666666666666667
947,2025-09-24,Bangalore,18-24,salaried,10000,partial,32,1517.65625,0.25,48565,1,0.0
948,2025-09-06,Mumbai,35-44,student,5000,full,11,1902.4545454545455,0.09090909090909091,20927,1,2.0
949,2025-11-05,Bangalore,25-34,student,10000,full,20,1413.45,0.2,28269,1,3.0
950,2025-11-23,Pune,18-24,student,10000,full,14,1709.4285714285713,0.07142857142857142,23932,1,4.5
951,2025-12-01,Bangalore,25-34,self_employed,20000,full,35,2124.9142857142856,0.3142857142857143,74372,1,4.5
952,2025-11-14,Delhi,18-24,student,10000,full,18,2266.8888888888887,0.3888888888888889,40804,2,6.0
953,2025-09-04,Hyderabad,25-34,salaried,20000,full,17,1807.0,0.29411764705882354,30719,0,1.6666666666666667
954,2025-11-18,Hyderabad,25-34,student,5000,full,26,1994.576923076923,0.23076923076923078,51859,3,0.0
955,2025-09-06,Delhi,18-24,salaried,10000,full,25,1964.08,0.16,49102,1,3.5
956,2025-10-21,Delhi,25-34,salaried,30000,full,32,2286.25,0.375,73160,0,0.0
957,2025-11-01,Delhi,25-34,self_employed,20000,full,24,1796.7083333333333,0.3333333333333333,43121,1,0.0
958,2025-10-27,Bangalore,35-44,salaried,5000,full,38,2597.0263157894738,0.3684210526315789,98687,0,2.3333333333333335
959,2025-11-05,Bangalore,25-34,self_employed,5000,partial,14,1853.2857142857142,0.2857142857142857,25946,0,2.0
960,2025-11-18,Delhi,35-44,salaried,10000,full,19,2112.4736842105262,0.21052631578947367,40137,0,3.0
961,2025-11-14,Bangalore,25-34,student,10000,full,33,2170.909090909091,0.3333333333333333,71640,2,4.0
962,2025-09-08,Bangalore,18-24,student,20000,partial,12,3013.3333333333335,0.16666666666666666,36160,0,4.0
963,2025-09-26,Mumbai,25-34,salaried,20000,full,22,1671.9545454545455,0.2727272727272727,36783,0,0.0
964,2025-10-21,Pune,25-34,self_employed,10000,full,12,832.5,0.4166666666666667,9990,0,1.6666666666666667
965,2025-10-15,Mumbai,25-34,self_employed,20000,full,16,1602.375,0.125,25638,1,4.5
966,2025-10-14,Bangalore,25-34,student,10000,full,38,2231.7894736842104,0.4473684210526316,84808,2,0.0
